2022-02-04 04:01:14, 2565, 1091.5338650469325, 27, 0.0011314349302556357, 835.8286324462891
2022-02-04 04:06:23, 2751, 1092.5441104400118, 16, -0.017828864231705665, 3037.350630126953
2022-02-04 04:06:25, 2752, 1095.009896320486, 67, 0.0022347096586599943, 591.812403137207
2022-02-04 04:06:26, 2753, 1096.4309873625027, 23, -0.004601038001477718, 634.9911424255372
2022-02-04 04:06:28, 2754, 1102.3064584649119, 55, -0.010464305534958841, 6162.14068359375
2022-02-04 04:06:29, 2755, 1103.442725039609, 27, -0.016584028378129004, 3040.3718737792965
2022-02-04 04:06:30, 2756, 1104.3808411231307, 53, 0.00332107799500227, 1120.3275162963869
2022-02-04 04:06:58, 2774, 1104.4820507834288, 37, -0.012754829615354537, 1914.0085830078124
2022-02-04 04:07:00, 2775, 1105.4491546480665, 37, -0.019845096260309218, 1692.253423339844
2022-02-04 04:07:09, 2781, 1106.6398232755714, 23, 0.00799494479969144, 2112.953094482422
2022-02-04 04:07:10, 2782, 1106.8155516690895, 31, -0.0008324121832847609, 11870.45607421875
2022-02-04 05:02:37, 4760, 1107.0638215272265, 13, -0.0057995269000530245, 16689.92242578125
2022-02-04 05:02:43, 4764, 1107.2503621840187, 52, 0.02681579722464085, 8718.003101562499
2022-02-04 05:02:47, 4766, 1107.7061536669553, 71, -0.011602305620908738, 12232.321682128906
2022-02-04 05:02:52, 4769, 1109.4486952016505, 77, -0.0033978948006406417, 150242.4550234375
2022-02-04 05:02:54, 4770, 1112.9883837830919, 57, -0.009516655068844557, 9378.56783544922
2022-02-04 05:50:26, 6440, 1113.594995668494, 23, 0.008518893148750066, 391.34904479980474
2022-02-04 05:50:30, 6443, 1114.0847605482936, 65, 0.003951882004737855, 7181.362726562501
2022-02-04 05:50:32, 6444, 1116.734605109432, 53, 0.010827601081924512, 10502.445531982423
2022-02-04 05:50:34, 6445, 1118.776437820376, 39, -0.00039599145948886877, 816.4305856323242
2022-02-04 05:50:47, 6450, 1120.0027329753152, 73, -0.010249038254842163, 4975.051192382813
2022-02-04 05:50:55, 6455, 1121.8687813620481, 71, 0.008914275694638492, 3582.30450390625
2022-02-04 05:51:01, 6458, 1122.1098620664818, 77, 0.008748733940534294, 24744.098401367184
2022-02-04 05:51:02, 6459, 1126.3416137365632, 59, 0.022415273390710356, 9035.45175366211
